sentence1,sentence2,score,BoW score,TF-IDF score,BoW Pearson Correlation,BoW Spearman Rank Correlation,TF-IDF Pearson Correlation,TF-IDF Spearman Rank Correlation,BoW/True,TF-IDF/True
The cats are playing with each other.,Two cats are fighting each other.,0.52,0.6172133998483676,0.7594106326534729,0.0,0.0,0.0,0.0,1.1869488458622455,1.4604050627951402
A person is writing.,A person is writing with a pencil.,0.72,0.7745966692414834,0.7327030985676177,0.0,0.0,0.0,0.0,1.075828707279838,1.0176431924550247
A man is running.,A man is running down a road.,0.7,0.7745966692414834,0.6308741481927425,0.0,0.0,0.0,0.0,1.1065666703449764,0.9012487831324892
The woman is rolling dough.,A woman is flouring and rolling dough.,0.75,0.7302967433402215,0.7740918592120829,0.0,0.0,0.0,0.0,0.9737289911202954,1.0321224789494439
A woman is adding spices on a meat.,Woman is adding sugar to meat.,0.55,0.6666666666666669,0.5507993714619427,0.0,0.0,0.0,0.0,1.2121212121212124,1.0014534026580775
A woman is adding oil on fishes.,A woman is pouring water on fish.,0.45,0.5000000000000001,0.16602864575680534,0.0,0.0,0.0,0.0,1.1111111111111114,0.36895254612623407
A young boy is holding a guitar.,A little boy is playing a guitar.,0.55,0.6,0.49948005737490314,0.0,0.0,0.0,0.0,1.0909090909090908,0.9081455588634602
A cheetah is running.,A cheetah is running across a field.,0.76,0.7745966692414834,0.7846470673608467,0.0,0.0,0.0,0.0,1.019206143738794,1.0324303517905877
The man is eating pizza.,A man is eating a slice of pizza.,0.96,0.7302967433402215,0.7515529370866174,0.0,0.0,0.0,0.0,0.7607257743127308,0.7828676427985598
An orangutan is riding a bus.,A monkey is riding on a bus.,0.72,0.6,0.4495974222326516,0.0,0.0,0.0,0.0,0.8333333333333334,0.6244408642120162
A man and a woman talk in a diner.,A man and a woman are riding on a bicycle.,0.24,0.4629100498862757,0.2165599279358401,0.0,0.0,0.0,0.0,1.9287918745261488,0.9023330330660005
A man is playing a guitar.,A man is cleaning a glass door.,0.08,0.4472135954999579,0.1495178507151338,0.0,0.0,0.0,0.0,5.590169943749474,1.8689731339391724
A girl is singing and playing a guitar.,A young man is singing while playing the guitar.,0.48,0.5773502691896258,0.6304733264420195,0.0,0.0,0.0,0.0,1.2028130608117205,1.3134860967542072
A girl is communicating with sign language.,A young girl is using sign language.,0.79,0.6666666666666669,0.6453418793058958,0.0,0.0,0.0,0.0,0.8438818565400846,0.8168884548175896
A woman is doing weight exercises.,A woman is doing her hair.,0.1,0.6,0.3741957989537009,0.0,0.0,0.0,0.0,5.999999999999999,3.741957989537009
A man is getting inside a car.,An elderly man is getting into a red car.,0.75,0.6324555320336758,0.5452859365251731,0.0,0.0,0.0,0.0,0.8432740427115677,0.7270479153668975
A big green ball knocks a potato over.,A large green ball hits a potato.,0.8,0.5477225575051662,0.5045865917192377,0.0,0.0,0.0,0.0,0.6846531968814576,0.630733239649047
A cat is playing keyboards.,A cat is playing a piano.,0.6,0.75,0.48330053336922707,0.0,0.0,0.0,0.0,1.25,0.8055008889487119
Two dogs swim in a pool.,Dogs are swimming in a pool.,0.84,0.6,0.5136922127573975,0.0,0.0,0.0,0.0,0.7142857142857143,0.6115383485207113
The man used a chopper to chop the onion.,The man used a machine to chop up a potatoe.,0.4,0.6708203932499369,0.504403756921058,0.0,0.0,0.0,0.0,1.6770509831248421,1.2610093923026449
A woman slices tofu.,A woman is cutting tofu.,1.0,0.5773502691896258,0.6278754714595091,0.0,0.0,0.0,0.0,0.5773502691896258,0.6278754714595091
A herd of deer are crossing the street.,A herd of caribou are crossing a road.,0.6,0.6172133998483676,0.5940260955272426,0.0,0.0,0.0,0.0,1.0286889997472795,0.9900434925454044
The person is riding the horse.,A man is riding a horse.,0.76,0.5303300858899106,0.6991732634664225,0.0,0.0,0.0,0.0,0.6978027445919877,0.9199648203505559
Someone is feeding a animal.,Someone is playing a piano.,0.0,0.5,0.34842972543029127,0.0,0.0,0.0,0.0,0.0,0.0
Someone is slicing tortila's.,Someone is riding a horse.,0.0,0.5,0.3432233154661362,0.0,0.0,0.0,0.0,0.0,0.0
Someone is mixing ingrediants.,Someone is sewing things.,0.05,0.5,0.2448598613345891,0.0,0.0,0.0,0.0,10.0,4.897197226691781
A rooster pecks at a dead mouse.,A chicken is pecking at a dead mouse.,0.8,0.5477225575051662,0.40400033672268787,0.0,0.0,0.0,0.0,0.6846531968814576,0.5050004209033598
A woman holds a kangaroo.,A woman is picking up a kangaroo.,0.65,0.5163977794943223,0.5335244521639916,0.0,0.0,0.0,0.0,0.7944581222989574,0.8208068494830639
A man is playing with frogs,A cat is playing with a camera.,0.15,0.6,0.3315157210589804,0.0,0.0,0.0,0.0,4.0,2.2101048070598694
Two men are talking.,Two men are playing guitar.,0.3,0.6708203932499369,0.5941960543172736,0.0,0.0,0.0,0.0,2.23606797749979,1.980653514390912
A man spreads butter on a big piece of bread.,A man is smearing butter on a slice of garlic bread.,0.7,0.5892556509887895,0.4195177011748864,0.0,0.0,0.0,0.0,0.8417937871268422,0.5993110016784092
A man is running across a high wire.,A man is running on rope.,0.6,0.5477225575051662,0.31817462436789495,0.0,0.0,0.0,0.0,0.912870929175277,0.5302910406131582
A man is mowing a lawn.,A woman is cutting a lemon.,0.04,0.25,0.04658209280179134,0.0,0.0,0.0,0.0,6.25,1.1645523200447834
A man is opening a door.,A man is playing a guitar.,0.16,0.5,0.18689730888462794,0.0,0.0,0.0,0.0,3.125,1.1681081805289246
A man is slicing a potato into pieces.,A man is cutting a potato.,0.84,0.6123724356957946,0.4728400693328937,0.0,0.0,0.0,0.0,0.7290148043997555,0.5629048444439211
The woman is cutting cooked octopus.,A woman is chopping octopus.,0.76,0.6123724356957946,0.5164885808368733,0.0,0.0,0.0,0.0,0.8057532048628876,0.6795902379432543
A man is punching through boards.,A dog is running through water.,0.08,0.39999999999999997,0.23173071896431577,0.0,0.0,0.0,0.0,4.999999999999999,2.896633987053947
A man is dancing.,A man is eating bread.,0.16,0.5773502691896258,0.224790658193745,0.0,0.0,0.0,0.0,3.6084391824351614,1.404941613710906
Someone is playing a piano.,A man is playing a guitar.,0.24,0.5,0.3058485658397666,0.0,0.0,0.0,0.0,2.0833333333333335,1.2743690243323609
Two foxes are eating from a plate on a brick patio.,Foxes are eating from a plate.,0.56,0.7453559924999298,0.7393275485192417,0.0,0.0,0.0,0.0,1.3309928437498746,1.3202277652129315
A boy is playing a key-board.,A boy is playing the piano.,0.64,0.6,0.44683543393165837,0.0,0.0,0.0,0.0,0.9375,0.6981803655182162
A person plays a keyboard.,Someone is playing a keyboard.,1.0,0.2886751345948129,0.44509743133690044,0.0,0.0,0.0,0.0,0.2886751345948129,0.44509743133690044
A man is shooting a gun.,A man is spitting.,0.0,0.5773502691896258,0.17376122790460802,0.0,0.0,0.0,0.0,0.0,0.0
Someone is slicing an onion.,Someoen is peeling a potato.,0.2,0.22360679774997896,0.04287607967284384,0.0,0.0,0.0,0.0,1.1180339887498947,0.21438039836421918
A man is swimming.,A woman is slicing meat.,0.0,0.2886751345948129,0.08684209212766159,0.0,0.0,0.0,0.0,0.0,0.0
A man is playing the guitar.,A man plays an acoustic guitar.,0.75,0.39999999999999997,0.35442540908405196,0.0,0.0,0.0,0.0,0.5333333333333333,0.47256721211206926
A woman is slicing a pumpkin.,A woman is riding an elephant.,0.08,0.4472135954999579,0.15603224969497212,0.0,0.0,0.0,0.0,5.590169943749474,1.9504031211871515
A woman is dancing.,A woman is kneading dough.,0.08,0.5773502691896258,0.20527328424199248,0.0,0.0,0.0,0.0,7.216878364870323,2.565916053024906
A woman is cracking eggs into a bowl.,A woman is placing skewers onto a rack.,0.12,0.3333333333333334,0.07851499678002882,0.0,0.0,0.0,0.0,2.7777777777777786,0.6542916398335735
A car is moving through a road.,A car is driving down the road.,0.8,0.5477225575051662,0.4888959021553132,0.0,0.0,0.0,0.0,0.6846531968814576,0.6111198776941414
Someone is greasing a pan.,Smeone is laying down.,0.08,0.25,0.037921873286024636,0.0,0.0,0.0,0.0,3.125,0.47402341607530796
A man is playing guitar.,A man is draining pasta.,0.08,0.5,0.16441812664616726,0.0,0.0,0.0,0.0,6.25,2.055226583077091
A woman is drinking vodka.,A woman is exercising.,0.08,0.5773502691896258,0.17619960314525168,0.0,0.0,0.0,0.0,7.216878364870323,2.202495039315646
A woman is cutting meat into pieces.,A woman is cutting up some meat.,0.96,0.6666666666666669,0.6028255279214876,0.0,0.0,0.0,0.0,0.6944444444444446,0.6279432582515496
A man is rinsing a steak.,A man is playing a guitar.,0.12,0.5,0.17199314656686004,0.0,0.0,0.0,0.0,4.166666666666667,1.4332762213905004
A man is selling items.,A man is cleaning the house.,0.16,0.4472135954999579,0.12371917897357024,0.0,0.0,0.0,0.0,2.795084971874737,0.773244868584814
A man is jumping a wall.,A man jumps onto a short wall.,0.64,0.4472135954999579,0.36422183970481825,0.0,0.0,0.0,0.0,0.6987712429686842,0.5690966245387785
Runners race around a track.,Runners compete in a race.,0.64,0.5,0.6235537069470241,0.0,0.0,0.0,0.0,0.78125,0.974302667104725
A man is kicking a soccer ball.,A man is mixing a bowl.,0.12,0.4472135954999579,0.12440741706675396,0.0,0.0,0.0,0.0,3.7267799624996494,1.0367284755562831
A woman is frying something.,A woman is riding a horse.,0.12,0.5,0.21025981608221406,0.0,0.0,0.0,0.0,4.166666666666667,1.7521651340184505
A cat is licking a sucker.,A woman is slicing cucumber.,0.0,0.25,0.04460008256620866,0.0,0.0,0.0,0.0,0.0,0.0
A woman is dancing by a fire.,A woman is taking a bath.,0.28,0.4472135954999579,0.16444019218893988,0.0,0.0,0.0,0.0,1.5971914124998496,0.5872864006747852
The man is slicing a fish open.,A man is slicing a potato.,0.44,0.6123724356957946,0.4340080246636344,0.0,0.0,0.0,0.0,1.3917555356722604,0.9863818742355328
Butter is melting in a pan.,A man is melting butter in a pan.,0.72,0.912870929175277,0.9736277505901757,0.0,0.0,0.0,0.0,1.2678762905212182,1.3522607647085774
Three boys are dancing.,Kids are dancing.,0.62,0.5773502691896258,0.44897149073911957,0.0,0.0,0.0,0.0,0.9312101115961707,0.7241475657082573
A woman is playing a game with a man.,A man is playing piano.,0.12,0.6123724356957946,0.3834196148553595,0.0,0.0,0.0,0.0,5.103103630798288,3.1951634571279963
The man is driving a white car.,A man is giving an interview.,0.08,0.36514837167011077,0.1251325856230011,0.0,0.0,0.0,0.0,4.564354645876384,1.5641573202875139
A man drove his car.,A man is driving a car.,0.85,0.5,0.3563094089770603,0.0,0.0,0.0,0.0,0.5882352941176471,0.41918753997301217
A car backs out of a space.,A car is backing out of a blocked lane.,0.6,0.50709255283711,0.2899564004282161,0.0,0.0,0.0,0.0,0.8451542547285167,0.48326066738036016
A man puts some cheese on a pizza.,The man sprinkled cheese on the pizza.,1.0,0.5443310539518174,0.6000772643881476,0.0,0.0,0.0,0.0,0.5443310539518174,0.6000772643881476
The boy is playing the piano.,A boy plays a piano.,1.0,0.408248290463863,0.6106979193978823,0.0,0.0,0.0,0.0,0.408248290463863,0.6106979193978823
The man played his guitar.,A man is playing a guitar.,0.75,0.4472135954999579,0.44117071882079006,0.0,0.0,0.0,0.0,0.5962847939999439,0.5882276250943868
A man is riding a horse.,A man is playing a keyboard.,0.04,0.5,0.21757037099764992,0.0,0.0,0.0,0.0,12.5,5.439259274941248
A man is walking on a rope.,A man is riding a mo-pad.,0.08,0.39999999999999997,0.11551743852583973,0.0,0.0,0.0,0.0,4.999999999999999,1.4439679815729967
A girl is playing a flute.,A band is playing on a stage.,0.26,0.4472135954999579,0.2139281892950478,0.0,0.0,0.0,0.0,1.7200522903844535,0.8228007280578762
People step off a train.,A group of people get off a train.,0.92,0.6123724356957946,0.5508904091034952,0.0,0.0,0.0,0.0,0.6656222127128202,0.5987939229385817
A woman is sewing on a machine.,A woman is breading some meat.,0.12,0.39999999999999997,0.12318436468242334,0.0,0.0,0.0,0.0,3.333333333333333,1.026536372353528
A dog is looking into swimming pool.,A dog is walking around a pool.,0.4,0.5477225575051662,0.4388544291668457,0.0,0.0,0.0,0.0,1.3693063937629153,1.0971360729171142
A man is buttering a piece of bread.,A man is applying butter to bread.,1.0,0.5000000000000001,0.34640263068391247,0.0,0.0,0.0,0.0,0.5000000000000001,0.34640263068391247
A man is cutting tomatoes into pieces.,A woman is cutting some vegetables.,0.36,0.36514837167011077,0.23348336080001675,0.0,0.0,0.0,0.0,1.0143010324169743,0.6485648911111577
Three teenage girls danced in the room.,Some teenage girls are dancing for the camera.,0.48,0.40089186286863654,0.45773607449764586,0.0,0.0,0.0,0.0,0.8351913809763262,0.9536168218700956
A lion is walking.,A lion is pacing in a pen.,0.48,0.5163977794943223,0.46440660759193403,0.0,0.0,0.0,0.0,1.0758287072798383,0.9675137658165293
A man shooting a car.,A man is cutting a potato.,0.08,0.2886751345948129,0.1309261547783832,0.0,0.0,0.0,0.0,3.6084391824351614,1.63657693472979
A black horse is running around.,The horse is running.,0.84,0.6708203932499369,0.6952542930510178,0.0,0.0,0.0,0.0,0.7985957062499249,0.8276836822035927
A woman is deveining shrimp.,A man is dancing in rain.,0.0,0.22360679774997896,0.046526855437983836,0.0,0.0,0.0,0.0,0.0,0.0
A man is riding a horse.,A woman is washing a freezer.,0.0,0.25,0.05589664327983093,0.0,0.0,0.0,0.0,0.0,0.0
A man walks down a path.,A man walks across a tight rope.,0.16,0.4472135954999579,0.34070780246843685,0.0,0.0,0.0,0.0,2.795084971874737,2.12942376542773
A man is slicing a potato.,A woman is cutting a jalepeno.,0.28,0.25,0.05701859777498413,0.0,0.0,0.0,0.0,0.8928571428571428,0.20363784919637187
A dog is barking at a ball.,A dog swims after a tennis ball.,0.3,0.39999999999999997,0.32440499250170485,0.0,0.0,0.0,0.0,1.3333333333333333,1.081349975005683
A kid runs away from a fish swinging around on a fishing pole.,A little kid is running around a fishing pole.,0.5,0.47809144373375745,0.60462966712472,0.0,0.0,0.0,0.0,0.9561828874675149,1.20925933424944
A man is walking along a path through wilderness.,A man is walking down a road.,0.5,0.50709255283711,0.28156985956257063,0.0,0.0,0.0,0.0,1.01418510567422,0.5631397191251413
An elderly man is speaking at a podium.,A man is making a speech at the podium.,0.7,0.5714285714285713,0.46768124874539374,0.0,0.0,0.0,0.0,0.8163265306122447,0.6681160696362768
A man riding a horse in slow motion.,A man is riding on a horse.,0.68,0.5477225575051662,0.504718014803609,0.0,0.0,0.0,0.0,0.8054743492723031,0.7422323747111896
A person is cutting some burrata cheese.,The person is slicing cheese.,0.76,0.5477225575051662,0.531912741660325,0.0,0.0,0.0,0.0,0.7206875756646923,0.6998851863951644
The man is shooting an automatic rifle.,A man is shooting a gun.,0.76,0.5669467095138407,0.3659426589211581,0.0,0.0,0.0,0.0,0.7459825125182115,0.4815034985804712
A man is crushing garlic with the back of a knife.,A woman is slicing meat with a knife.,0.3,0.408248290463863,0.3282702083048018,0.0,0.0,0.0,0.0,1.3608276348795434,1.0942340276826727
A woman is filing her fingernails with an emery board.,A woman is feeding her baby with a bottle.,0.1,0.5039526306789696,0.22463054072889455,0.0,0.0,0.0,0.0,5.039526306789695,2.2463054072889452
A man is riding a skateboard.,A woman is cutting a potato.,0.0,0.25,0.06543040542831592,0.0,0.0,0.0,0.0,0.0,0.0
A woman is taking a shower.,A man is riding a white horse.,0.0,0.22360679774997896,0.05339831751024566,0.0,0.0,0.0,0.0,0.0,0.0
A  man is dancing.,A man is riding a horse.,0.16,0.5773502691896258,0.27988436545663264,0.0,0.0,0.0,0.0,3.6084391824351614,1.7492772841039539
A man is rowing a boat.,A man is shooting off a gun.,0.17,0.4472135954999579,0.1304176444649508,0.0,0.0,0.0,0.0,2.630668208823282,0.7671626144997106
A man is swinging from a rope attached to the ceiling.,A man is swinging on a rope.,0.68,0.5962847939999438,0.6238203102390215,0.0,0.0,0.0,0.0,0.8768894029410939,0.9173828091750316
A woman is riding a horse on a beach.,A man is carrying another man on his back.,0.08,0.25819888974716115,0.09697791369087753,0.0,0.0,0.0,0.0,3.2274861218395143,1.212223921135969
A man holds a small animal in one hand.,A man shows off a small monkey.,0.35,0.3380617018914066,0.2114987769857645,0.0,0.0,0.0,0.0,0.9658905768325904,0.6042822199593272
A person is folding a square paper piece.,A man is folding paper.,0.65,0.6123724356957946,0.654992019264869,0.0,0.0,0.0,0.0,0.9421114395319916,1.00768002963826
A person is frying meat in a pan.,A person is holding a skunk.,0.15,0.4082482904638631,0.18895554226630407,0.0,0.0,0.0,0.0,2.7216552697590872,1.2597036151086938
A chimpanzee is hurting a woman.,A man is driving a car.,0.0,0.25,0.049614093084635755,0.0,0.0,0.0,0.0,0.0,0.0
The woman is peeling shrimp.,The man is holding a lemur.,0.0,0.39999999999999997,0.08233173281942432,0.0,0.0,0.0,0.0,0.0,0.0
Two zebras are playing.,Zebras are socializing.,0.85,0.5773502691896258,0.6344735850954206,0.0,0.0,0.0,0.0,0.6792356108113246,0.7464395118769654
A woman is slicing butter.,A woman slices tofu.,0.36,0.2886751345948129,0.11307646223609265,0.0,0.0,0.0,0.0,0.8018753738744804,0.3141012839891463
Some men are playing guitars.,Three men are playing guitars and singing together.,0.64,0.6324555320336758,0.6706669539972175,0.0,0.0,0.0,0.0,0.9882117688026184,1.0479171156206524
The elephants sprayed water on themselves.,Elephants spray themselves with water.,0.72,0.5477225575051662,0.6436246597735672,0.0,0.0,0.0,0.0,0.7607257743127308,0.8939231385743989
A dog sat at the counter of a store.,The dog is standing at the counter.,0.52,0.6299407883487119,0.586803611677738,0.0,0.0,0.0,0.0,1.211424592978292,1.12846848399565
Someone drills a hole in a strip of wood with a power drill.,A man drills a hole in a piece of wood.,0.64,0.5976143046671969,0.6050476777752112,0.0,0.0,0.0,0.0,0.9337723510424951,0.9453869965237675
A woman is slicing some vegetables.,The woman is dicing garlic.,0.56,0.39999999999999997,0.1441203853050218,0.0,0.0,0.0,0.0,0.7142857142857142,0.2573578309018246
A badger is burrowing a hole.,A badger is digging the earth.,0.92,0.4472135954999579,0.3556427833177575,0.0,0.0,0.0,0.0,0.4861017342390847,0.38656824273669294
A woman is water skiing on a lake.,A man is playing a flute.,0.0,0.20412414523193154,0.054028598916353594,0.0,0.0,0.0,0.0,0.0,0.0
